country,year,fertility,gdp,unemployment,education,labor_force,urbanization,region,infant_mortality
MCO,2007,2.206,184558.556593338,,,,100.0,Otro,3.5
MCO,2008,2.384,204263.797114294,,145.866943359375,,100.0,Otro,3.4
MCO,2009,2.397,169150.267344616,,,,100.0,Otro,3.3
MCO,2010,2.385,161853.920622244,,,,100.0,Otro,3.3
MCO,2011,2.22,179363.984221513,,,,100.0,Otro,3.2
MCO,2012,2.294,165444.651378771,,,,100.0,Otro,3.1
MCO,2013,2.313,184940.663804718,,,,100.0,Otro,3.0
MCO,2014,2.485,195693.570738894,,,,100.0,Otro,3.0
MCO,2015,2.503,170437.101188261,,,,100.0,Otro,2.9
MCO,2016,2.578,173604.753555915,,151.901138305664,,100.0,Otro,2.8
MCO,2017,2.418,170663.375247872,,,,100.0,Otro,2.7
MCO,2018,2.485,188298.315668437,,,,100.0,Otro,2.6
MCO,2019,2.403,193746.785647412,,,,100.0,Otro,2.6
MCO,2020,2.38,176891.886538492,,,,100.0,Otro,2.5
MCO,2021,2.122,223823.363960226,,,,100.0,Otro,2.4
MCO,2022,2.114,226052.001905201,,,,100.0,Otro,2.3
MCO,2023,2.11,256799.788612806,,,,100.0,Otro,2.3
MDA,2000,1.496,440.538683980372,8.539,,56.428,40.4185981750488,Europa,27.9
MDA,2001,1.471,507.404076252819,7.366,,54.803,39.6744270324707,Europa,25.4
MDA,2002,1.448,570.799866188293,6.845,,54.827,39.620719909668,Europa,23.0
MDA,2003,1.479,682.319095965299,6.378,,56.09,39.5945358276367,Europa,21.0
MDA,2004,1.543,897.178494749468,6.374,,54.583,39.4460945129395,Europa,19.3
MDA,2005,1.528,1034.39197746993,5.633,,55.022,39.3704032897949,Europa,18.0
MDA,2006,1.537,1183.02481442894,4.26,,57.263,39.2182388305664,Europa,17.2
MDA,2007,1.575,1531.21618590748,2.749,,58.868,39.4315032958984,Europa,16.5
MDA,2008,1.638,2110.55305353857,2.097,,59.244,39.3710708618164,Europa,16.0
MDA,2009,1.719,1898.43975710988,3.024,,59.929,39.3255348205566,Europa,15.6
MDA,2010,1.703,2436.79935102421,2.972,89.0274736504044,62.695,39.2804946899414,Europa,15.3
MDA,2011,1.65,2941.36224066021,2.677,88.667058859956,64.365,39.3469161987305,Europa,15.1
MDA,2012,1.661,3044.8084324815,2.189,88.9615898046282,65.277,39.3614196777344,Europa,14.8
MDA,2013,1.622,3321.04397795719,1.894,88.9174917032512,65.586,39.4275512695312,Europa,14.6
